LOMAKE;K1A1;K1A2;K1A2L;K1A3;K1A3L;K1A4;K1A5;K1A6;K1A8L;K1B;K2A1;K2A2;K2A3;K2A4;K2A5;K2A6;K2A8;K2A9;K3A1;K3A2;K3A3;K3A4;K3A5;K3A6;K3A7;K3A8;K3A9;K3A10;K3A11;K3A12;K3A13;K3A14;K3A15;K4A1L;K4A2L;K4A3L;K4A4L;K3B;T1;T1L;T2;T20L;T21A;T21B;T21C;T21D;T3A;T3B;T3C;T3D;T4A;T4A1;T4A2;T4B1;T4B2;T4C;T4D;T4E;T4F;T4G;T5A;T5B;T5C;T5D;T5E;T5S;T5U;T6;T7;T8;T9A;T9B;T9C;T9D;T9E;T9F;T9G;T9H;T10;T11;T12;T13;T14;T15;JUNA_ASEMA;LAHTOLAITURI;LINJA;LIIKENNEMUOTO;ALUE;SUUNTA;VAUNUTYYPPI;VAUNUNRO;ALUS;TASTE;SAA;PAIVAMAARA;KAUSI;JOKERI;TUTKIJA;KIELI;KOHDE;LIIKENNOITSIJA;PAINO
441839;4;;;3;;4;5;5;;4;5;4;3;4;5;4;;;;;;;;;;;5;3;;;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1995;2;1;;;1;;;;;49;;;1;1;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441840;5;5;;5;;5;4;4;;5;5;5;5;5;5;4;;;;;;;;;;;5;5;3;4;;;;;;;;5;4;;1;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1954;2;;;;;;1;;;91;;;1;1;2;;;212;2;2010;2;;650;;1;1;15.7.2014 9:34;2;;5501;1;SEU169;NOF;11.0796991120189
441841;4;4;;5;;4;4;5;;4;5;5;5;4;5;4;;;;;;;;;;;4;4;;;;;;;;;;4;4;;1;;;;;;;;1;;;;;;;;;;;;1;;;;;;;2;1960;2;;;;;;;1;;91;;;1;1;2;;;212;2;2010;2;;650;;1;2;15.7.2014 9:34;2;;5501;1;SEU169;NOF;11.0796991120189
441843;3;2;;3;;2;3;4;;3;4;4;3;4;4;4;;;;;;;;;;;5;5;1;5;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1981;2;1;;;;;;;;49;;;1;1;2;;;106;2;2010;1;;872;;1;2;15.7.2014 15:53;2;;5501;1;SEU121;PKL;43.2613142038468
441844;3;3;;4;;4;4;4;;4;5;4;5;3;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1969;1;1;;;;;;;;91;;;1;1;2;;;362;2;2010;1;;945;;1;2;15.7.2014 10:22;2;;5501;1;SEU152;HELB;14.7656170689444
441845;5;5;;4;;3;4;4;;5;5;4;4;3;4;2;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1955;1;;1;;;;;;;91;;;2;2;2;;;362;2;2010;1;;945;;1;2;15.7.2014 10:22;2;;5501;1;SEU152;HELB;14.7656170689444
441846;4;;;5;;4;4;4;;4;5;5;5;4;5;4;;;;;;;;;;;5;5;;;;;;;;;;4;3;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1967;2;1;;;;;;;;49;;;2;2;2;;;205;2;2010;1;;704;;1;2;11.7.2014 10:12;2;;5501;1;SEU16;PKL;24.6898507843174
441847;4;5;;5;;5;5;4;;5;5;5;5;5;5;4;;;;;;;;;;;4;3;4;4;;;;;;;;4;4;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1995;2;;;;1;;;;;753;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441848;4;2;;4;;4;3;5;;4;5;5;4;;5;5;;;;;;;;;;;5;4;5;5;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1960;2;;1;;;;;;;49;;;1;1;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441849;4;;;4;;4;4;4;;4;4;4;3;3;5;3;;;;;;;;;;;5;4;2;2;;;;;;;;4;4;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;1;1977;2;;1;;;;;;;49;;;2;2;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441850;5;5;;5;;4;5;5;;4;5;4;4;4;4;4;;;;;;;;;;;5;4;1;1;;;;;;;;4;2;;1;;;;;;1;1;1;1;;;;;;;;;;;1;;;;;;;1;1995;1;1;;;1;;;;;49;;;1;1;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441851;4;5;;4;;5;5;5;;4;4;5;5;5;5;3;;;;;;;;;;;4;3;4;4;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1953;2;;1;;;;;;;92;;;2;3;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441852;4;5;;4;;3;4;4;;4;3;4;4;3;5;4;;;;;;;;;;;4;4;4;4;;;;;;;;4;1;;2;;;;;;1;;;1;;;;;;;;;;;1;;;;;;;1;1990;1;1;;;;;;;;49;;;1;1;2;;;324;2;2010;2;;826;;1;2;15.7.2014 7:42;2;;5501;1;SEU125;NOF;12.9461422380057
441853;3;;;3;;4;2;2;;3;5;4;3;3;3;3;;;;;;;;;;;4;4;1;1;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1976;2;;1;;;;;;;92;;;2;2;2;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441854;4;;;5;;;5;4;;5;5;5;5;5;5;4;;;;;;;;;;;5;5;1;2;;;;;;;;5;4;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1975;2;1;;;;;;;;91;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441855;5;4;;3;;4;4;4;;5;4;5;4;4;5;5;;;;;;;;;;;5;4;3;3;;;;;;;;4;1;;2;;;;;;1;;1;;;;;;;;;;;;1;;;;;;;1;1979;2;;;1;;;;;;91;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441856;3;;;4;;3;4;3;;4;5;;5;;5;4;;;;;;;;;;;5;4;3;;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;;2;1;;;;;;;;91;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441857;3;3;;4;;5;5;5;;4;5;5;5;5;5;5;;;;;;;;;;;5;4;1;;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1954;2;;1;;;;;;;92;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441858;3;4;;3;;4;5;5;;3;5;5;3;4;;4;;;;;;;;;;;5;5;1;1;;;;;;;;4;4;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1969;2;;1;;;;;;;91;;;1;1;2;;;363;2;2010;2;;947;;1;2;11.7.2014 9:19;2;;5501;1;SEU152;HELB;12.8082323099913
441859;3;3;;3;;4;4;4;;4;4;4;4;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;3;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1983;2;1;;;;;;;;91;;;1;1;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441860;4;4;;3;;4;3;3;;4;5;5;4;4;5;3;;;;;;;;;;;3;3;1;1;;;;;;;;3;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1968;1;;1;;;;;;;91;;;1;1;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441861;5;4;;5;;4;5;5;;4;5;4;4;4;5;4;;;;;;;;;;;4;5;5;;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1964;2;1;;;;;;;;91;;;1;1;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441862;;;;4;;3;5;5;;4;5;5;5;4;5;3;;;;;;;;;;;5;4;2;3;;;;;;;;4;1;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1992;2;1;;;;;;;;92;;;3;1;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441863;;;;4;;5;3;4;;5;5;5;5;5;5;5;;;;;;;;;;;4;4;;;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1985;2;1;;;;;;;;92;;;1;1;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441864;5;5;;5;;5;5;5;;5;5;5;5;;5;5;;;;;;;;;;;5;5;;;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1985;2;1;;;;;;;;91;;;2;2;2;;;435;2;2010;1;;840;;1;2;11.7.2014 8:08;2;;5501;1;SEU125;NOF;2.29457314227896
441865;5;3;;4;;5;5;5;;4;5;5;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1988;2;1;;;;;;;;91;;;1;1;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441866;3;3;;4;;4;4;4;;4;5;4;4;3;5;5;;;;;;;;;;;4;4;2;2;;;;;;;;4;3;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1960;1;;1;;;;;;;92;;;2;2;2;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441867;5;4;;4;;5;4;3;;5;5;5;5;4;5;3;;;;;;;;;;;5;5;1;1;;;;;;;;5;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1992;1;1;;;1;;;;;91;;;1;1;2;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441868;3;4;;4;;2;5;3;;3;4;5;4;5;5;1;;;;;;;;;;;5;5;1;1;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1993;1;;;;;;;;1;49;;;1;1;2;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441869;5;5;;5;;5;5;5;;5;5;5;5;5;5;5;;;;;;;;;;;3;3;4;5;;;;;;;;4;3;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1980;;1;;;;;;;;92;;;2;3;1;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441870;4;4;;4;;4;4;4;;4;5;5;5;4;5;5;;;;;;;;;;;4;4;4;4;;;;;;;;4;4;;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;1977;1;1;;;;;;;;92;;;2;2;2;;;360K;2;2010;2;;934;;2;2;11.7.2014 8:37;2;;5501;1;SEU152;HELB;7.09329470835901
441871;4;;;5;;4;4;4;;4;5;5;5;5;5;4;;;;;;;;;;;5;5;1;1;;;;;;;;5;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1968;1;;1;;;;;;;91;;;1;1;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441872;4;;;4;;4;3;3;;4;5;5;5;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1979;2;1;;;;;;;;91;;;2;2;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441873;4;4;;4;;4;4;4;;4;4;5;4;4;5;4;;;;;;;;;;;4;3;2;3;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1990;2;;;;1;;;;;91;;;1;1;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441874;3;4;;3;;4;4;3;;4;5;5;5;5;5;4;;;;;;;;;;;5;5;1;2;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1976;2;;;1;;;;;;91;;;2;2;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441875;3;4;;3;;3;4;4;;3;5;5;4;;5;4;;;;;;;;;;;4;3;2;2;;;;;;;;4;3;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1989;2;;1;;;;;;;91;;;2;2;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441876;4;4;;4;;5;3;4;;5;3;4;4;4;4;3;;;;;;;;;;;5;5;5;5;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;1972;1;1;;;;;;;;91;;;1;1;2;;;415;2;2010;1;;309;;1;2;11.7.2014 7:51;2;;5501;1;SEU108;HELB;4.36857775576833
441877;4;;;4;;4;4;4;;4;5;5;4;;5;5;;;;;;;;;;;4;4;1;1;;;;;;;;3;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1988;2;1;;;;;;;;91;;;1;2;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441878;4;4;;4;;4;5;4;;4;4;5;5;3;4;5;;;;;;;;;;;3;4;2;2;;;;;;;;;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1960;1;;1;;;;;;;92;;;2;2;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441879;3;4;;2;;3;4;2;;3;4;4;2;3;5;4;;;;;;;;;;;5;5;;;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1983;1;;1;;;;;;;92;;;2;2;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441880;4;3;;4;;4;4;5;;4;5;5;5;4;4;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;1;;;;;;;;;;;;1;;;;;;;1;1993;2;1;;;;;;;;92;;;1;1;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441881;;;;3;;4;4;3;;4;;5;5;;5;4;;;;;;;;;;;4;3;2;2;;;;;;;;3;3;;2;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1990;2;1;;;;;;;;91;;;4;1;2;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441882;4;4;;4;;4;4;4;;4;3;4;4;4;5;4;;;;;;;;;;;5;4;2;2;;;;;;;;4;4;;2;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1987;2;;1;;;;;;;91;;;2;2;;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441883;4;;;3;;3;4;4;;4;5;5;5;4;5;4;;;;;;;;;;;5;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1988;2;1;;;;;;;;49;;;1;1;2;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441884;4;;;3;;5;5;4;;4;5;5;4;4;5;4;;;;;;;;;;;5;5;;;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;;2;;;;;;;;1;49;;;1;3;2;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441885;2;4;;3;;5;4;4;;4;5;4;4;3;5;5;;;;;;;;;;;4;3;1;1;;;;;;;;3;2;;2;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1986;2;;;;1;;;;;49;;;1;1;2;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441886;4;4;;4;;4;3;2;;4;4;5;3;4;4;4;;;;;;;;;;;3;2;3;4;;;;;;;;3;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1974;2;;1;;;;;;;92;;;1;1;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441887;3;3;;4;;3;3;3;;3;5;5;2;3;4;4;;;;;;;;;;;5;4;3;4;;;;;;;;3;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1955;2;;1;;;;;;;92;;;1;2;2;;;363;2;2010;2;;947;;2;2;11.7.2014 7:21;2;;5501;1;SEU152;HELB;12.8082323099913
441888;3;;;2;;4;4;3;;4;3;3;2;2;4;;;;;;;;;;;;3;;1;1;;;;;;;;3;2;;3;;;;;;;;;1;;;;;;;;;;;;1;;;;;;2;1989;1;;;1;;;;;;91;;;2;2;2;;;111;2;2010;1;;461;;2;2;10.7.2014 17:56;2;;5501;1;SEU5;VEO;19.3804233040924
441889;4;4;;4;;5;4;4;;4;5;5;4;4;4;3;;;;;;;;;;;4;2;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1986;2;1;;;1;;;;;92;;;2;2;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441890;;;;5;;4;4;4;;4;5;4;5;;5;2;;;;;;;;;;;4;3;2;2;;;;;;;;4;4;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;1;1993;1;;1;;;;;;;92;;;2;2;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441891;4;4;;4;;3;4;3;;4;5;4;4;;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;3;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1990;2;1;;;;;;;;91;;;1;2;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441892;4;3;;4;;5;4;4;;4;5;4;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1953;2;;1;;;;;;;92;;;1;2;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441893;2;3;;2;;3;3;3;;2;5;5;2;;5;2;;;;;;;;;;;4;4;2;;;;;;;;;2;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1961;2;;;1;;;;;;92;;;1;4;2;;;360;2;2010;2;;728;;2;2;11.7.2014 6:58;2;;5501;1;SEU152;HELB;9.65135166550348
441894;4;3;;4;;4;3;3;;4;2;5;5;5;4;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1967;2;;1;;;;;;;49;;;1;1;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441895;5;4;;5;;4;4;4;;5;5;5;5;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;3;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1989;2;1;;;;;;;;49;;;1;1;2;;;105;2;2010;1;;16;;2;2;10.7.2014 17:43;2;;5501;1;SEU167;ÅL;12.4754646728119
441896;4;4;;3;;5;4;4;;4;3;5;5;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;4;3;;2;;;;;;;;;1;;;;;;;;;;;;1;;;;;;2;1975;1;;1;;;;;;;49;;;2;2;2;;;105;2;2010;1;;16;;2;2;10.7.2014 17:43;2;;5501;1;SEU167;ÅL;12.4754646728119
441897;4;;;4;;5;4;4;;4;4;5;4;5;4;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1975;2;1;;;;;;;;49;;;1;1;2;;;105;2;2010;1;;16;;2;2;10.7.2014 17:43;2;;5501;1;SEU167;ÅL;12.4754646728119
441898;5;5;;4;;2;5;5;;4;5;4;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1989;2;1;;;;;;;;49;;;1;2;2;;;105;2;2010;1;;16;;2;2;10.7.2014 17:43;2;;5501;1;SEU167;ÅL;12.4754646728119
441899;5;5;;4;;5;5;5;;5;5;5;5;4;5;4;;;;;;;;;;;5;3;3;2;;;;;;;;4;3;;2;;;;;;;;1;;;;;;;;;;;;;1;;;;;;1;1946;;;1;;;;;;;49;;;3;3;2;;;105;2;2010;1;;16;;2;2;10.7.2014 17:43;2;;5501;1;SEU167;ÅL;12.4754646728119
441900;4;4;;3;;5;3;2;;4;5;5;4;4;5;4;;;;;;;;;;;4;2;2;4;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1964;1;;1;;;;;;;49;;;3;3;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
441901;3;3;;2;;3;4;4;;3;4;4;4;;4;4;;;;;;;;;;;4;3;2;2;;;;;;;;4;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1953;2;;1;;;;;;;49;;;1;1;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441902;3;4;;2;;4;3;3;;4;2;4;4;4;4;3;;;;;;;;;;;4;4;1;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1988;2;1;;;;;;;;49;;;3;3;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441903;4;4;;4;;4;3;4;;4;;5;5;4;5;4;;;;;;;;;;;4;4;;;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1978;2;1;;;;;;;;49;;;1;1;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441904;4;3;;3;;5;4;4;;4;4;4;4;4;4;4;;;;;;;;;;;3;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1960;1;1;;;;;;;;49;;;1;1;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441905;;4;;5;;4;4;3;;4;3;5;5;;5;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1987;2;1;;;;;;;;49;;;2;1;2;;;150A;2;2010;1;;346;;3;2;10.7.2014 17:00;2;;5501;1;SEU10;VEO;47.1371107141164
441906;4;4;;4;;3;4;3;;3;3;4;4;4;4;4;;;;;;;;;;;4;3;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1953;2;;1;;;;;;;49;;;1;2;2;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441907;3;;;4;;5;5;4;;4;5;5;5;5;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;4;4;;2;;;;;;;;;1;;;;;;;;;;;;;;;1;;;2;1993;2;;;;1;;;;;49;;;2;2;2;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441908;4;3;;4;;4;4;4;;4;4;4;4;4;4;4;;;;;;;;;;;5;5;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1957;1;;1;;;;;;;49;;;2;2;2;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441909;3;4;;3;;4;4;4;;3;5;5;4;4;5;4;;;;;;;;;;;4;4;3;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1985;2;;1;;;;;;;49;;;3;3;2;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441910;4;5;;5;;5;4;4;;5;5;5;5;5;5;5;;;;;;;;;;;4;5;4;4;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1948;;;;;;;;;;;;;;;;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441911;5;5;;4;;5;5;5;;5;3;5;5;;5;5;;;;;;;;;;;5;5;2;3;;;;;;;;5;3;;2;;;;;;;;;1;;;;;;;;;;;1;;;;;;;2;1965;2;;;;;;;1;;49;;;1;1;2;;;122;2;2010;1;;627;;2;2;10.7.2014 15:55;2;;5501;1;SEU7;NOF;40.6168044675657
441912;4;5;;4;;5;5;4;;4;5;5;5;5;5;5;;;;;;;;;;;5;4;1;2;;;;;;;;4;3;;1;;;;;;;;;1;;;;;;;;;;;;;1;;;;;2;1971;1;;;1;;;;;;49;;;2;3;2;;;112;2;2010;1;;656;;2;2;10.7.2014 15:38;2;;5501;1;SEU153;NOF;20.5230860835146
441913;3;2;;3;;4;4;3;;3;4;4;4;4;4;3;;;;;;;;;;;3;3;;;;;;;;;;3;2;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;2;1983;2;;1;;;;;;;49;;;1;2;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
441914;4;3;;4;;4;4;4;;4;3;5;4;5;5;5;;;;;;;;;;;5;5;;;;;;;;;;4;4;;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1948;1;;;;;;1;;;49;;;2;3;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
441915;3;4;;3;;4;4;3;;3;4;4;4;;;3;;;;;;;;;;;4;3;3;4;;;;;;;;4;4;;2;;;;;;;;;1;;;;;;;;;;;;;1;;;;;1;1950;2;;1;;;;;;;91;;;2;2;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
441916;3;3;;2;;4;3;2;;3;4;5;4;4;5;5;;;;;;;;;;;5;5;2;2;;;;;;;;4;1;;3;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;1967;2;;1;;;;;;;49;;;1;1;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
441917;3;3;;4;;4;4;4;;4;4;5;;4;4;4;;;;;;;;;;;5;5;1;2;;;;;;;;3;3;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1979;2;;1;;;;;;;49;;;1;1;2;;;147;2;2010;1;;318;;3;2;10.7.2014 16:44;2;;5501;1;SEU10;VEO;40.2620666763659
